country,gdp_per_capita ($),suicides/100k pop,year
Russian Federation,12359.0,30.566666666666666,2008
Russian Federation,9118.0,29.400000000000002,2009
Russian Federation,11307.0,26.60083333333333,2010
Russian Federation,15226.0,24.973333333333333,2011
Russian Federation,16413.0,23.792500000000004,2012
Russian Federation,17052.0,22.83083333333333,2013
Russian Federation,15319.0,21.601666666666663,2014
Russian Federation,9987.0,19.74333333333333,2015
Saint Kitts and Nevis,5339.0,0.0,1990
Saint Kitts and Nevis,5368.0,0.0,1991
Saint Kitts and Nevis,5868.0,0.0,1992
Saint Lucia,2634.0,4.995833333333334,1986
Saint Lucia,2875.0,11.785000000000002,1987
Saint Lucia,3244.0,15.184166666666663,1988
Saint Lucia,3505.0,7.409166666666668,1989
Saint Lucia,4015.0,2.243333333333333,1990
Saint Lucia,4194.0,8.674166666666666,1991
Saint Lucia,4564.0,8.175833333333333,1992
Saint Lucia,4568.0,6.273333333333333,1993
Saint Lucia,4704.0,3.8166666666666664,1994
Saint Lucia,4947.0,6.809166666666667,1995
Saint Lucia,5031.0,5.085833333333334,1996
Saint Lucia,5053.0,9.795,1997
Saint Lucia,5407.0,9.919166666666667,1998
Saint Lucia,5590.0,6.245,1999
Saint Lucia,5557.0,16.488333333333333,2000
Saint Lucia,5195.0,4.923333333333333,2001
Saint Lucia,5155.0,15.62666666666667,2002
Saint Lucia,5599.0,11.105000000000002,2003
Saint Lucia,5989.0,5.514166666666667,2004
Saint Lucia,6292.0,2.0683333333333334,2005
Saint Lucia,7391.0,1.4858333333333331,2006
Saint Lucia,8122.0,0.0,2008
Saint Lucia,7902.0,6.859999999999999,2009
Saint Lucia,8557.0,2.5258333333333334,2010
Saint Lucia,8826.0,4.443333333333333,2011
Saint Lucia,8764.0,7.085833333333333,2012
Saint Lucia,9041.0,9.508333333333335,2013
Saint Lucia,9372.0,7.63,2014
Saint Vincent and Grenadines,1622.0,2.7325,1985
Saint Vincent and Grenadines,1771.0,0.0,1986
Saint Vincent and Grenadines,1908.0,0.0,1987
Saint Vincent and Grenadines,2553.0,6.005,1990
Saint Vincent and Grenadines,3293.0,7.1175,1995
Saint Vincent and Grenadines,3450.0,7.088333333333334,1996
Saint Vincent and Grenadines,3613.0,2.5016666666666665,1997
Saint Vincent and Grenadines,3874.0,16.201666666666668,1998
Saint Vincent and Grenadines,4041.0,5.483333333333334,1999
Saint Vincent and Grenadines,4087.0,3.6758333333333333,2000
Saint Vincent and Grenadines,4418.0,13.388333333333335,2001
Saint Vincent and Grenadines,4723.0,16.910833333333333,2002
Saint Vincent and Grenadines,4902.0,4.2425,2003
Saint Vincent and Grenadines,5286.0,3.871666666666666,2004
Saint Vincent and Grenadines,5556.0,6.009166666666666,2005
Saint Vincent and Grenadines,6142.0,10.172499999999998,2006
Saint Vincent and Grenadines,6539.0,8.5325,2007
Saint Vincent and Grenadines,6966.0,3.3574999999999995,2008
Saint Vincent and Grenadines,6754.0,0.9316666666666666,2009
Saint Vincent and Grenadines,6809.0,4.569166666666667,2010
Saint Vincent and Grenadines,6759.0,3.9150000000000005,2011
Saint Vincent and Grenadines,6918.0,8.1075,2012
Saint Vincent and Grenadines,7183.0,0.0,2013
Saint Vincent and Grenadines,7203.0,6.7316666666666665,2014
Saint Vincent and Grenadines,7496.0,2.3400000000000003,2015
San Marino,48255.0,5.362500000000001,1999
San Marino,43435.0,3.938333333333333,2000
San Marino,69301.0,2.8341666666666665,2005
Serbia,2547.0,25.587500000000002,1998
Serbia,2570.0,28.727499999999996,1999
Serbia,915.0,27.013333333333335,2000
Serbia,1718.0,24.75,2001
Serbia,2258.0,24.659166666666668,2002
Serbia,2979.0,22.605833333333333,2003
Serbia,3508.0,21.87583333333333,2004
Serbia,3719.0,23.859999999999996,2005
Serbia,4353.0,23.83916666666666,2006
Serbia,5748.0,21.537499999999998,2007
Serbia,7049.0,20.217499999999998,2008
Serbia,6116.0,21.53583333333334,2009
Serbia,5682.0,19.540000000000003,2010
Serbia,6734.0,20.287499999999998,2011
Serbia,5933.0,19.544166666666666,2012
Serbia,6662.0,18.144166666666667,2013
Serbia,6500.0,18.065,2014
Serbia,5492.0,17.164166666666667,2015
Seychelles,2947.0,13.015000000000002,1985
Seychelles,3621.0,1.9383333333333335,1986
Seychelles,4276.0,5.06,1987
Seychelles,8257.0,7.2975,2001
Seychelles,9070.0,12.843333333333334,2002
Seychelles,9001.0,8.333333333333334,2003
Seychelles,10526.0,5.272500000000001,2004
Seychelles,11361.0,5.958333333333333,2005
Seychelles,12442.0,22.979166666666668,2006
Seychelles,12554.0,12.303333333333333,2007
Seychelles,11667.0,3.2558333333333334,2008
Seychelles,10157.0,3.6508333333333334,2009
Seychelles,11563.0,4.3325,2010
Seychelles,13204.0,4.278333333333333,2011
Seychelles,13044.0,2.7916666666666665,2012
Seychelles,16090.0,10.950000000000001,2013
Seychelles,16018.0,3.6108333333333333,2014
Seychelles,16005.0,6.770833333333333,2015
Singapore,8142.0,29.446666666666673,1985
Singapore,7805.0,27.050833333333333,1986
Singapore,8679.0,22.796666666666667,1987
Singapore,10586.0,30.015833333333333,1988
Singapore,12514.0,29.50916666666667,1989
Singapore,14393.0,22.669166666666666,1990
Singapore,17768.0,19.115,1991
Singapore,20029.0,17.118333333333332,1992
Singapore,22835.0,19.595000000000002,1993
Singapore,27202.0,20.570833333333336,1994
Singapore,31783.0,23.563333333333333,1995
Singapore,34148.0,17.411666666666665,1996
Singapore,34779.0,17.22083333333333,1997
Singapore,29150.0,17.946666666666665,1998
Singapore,28789.0,13.870833333333337,1999
Singapore,31446.0,13.694999999999999,2000
Singapore,28774.0,13.983333333333336,2001
Singapore,29048.0,14.365833333333335,2002
Singapore,30067.0,14.394999999999998,2003
Singapore,34799.0,13.956666666666663,2004
Singapore,38122.0,15.027500000000002,2005
Singapore,43318.0,12.39583333333333,2006
Singapore,53098.0,13.813333333333334,2007
Singapore,55735.0,12.520833333333334,2008
Singapore,54413.0,12.465000000000002,2009
Singapore,66099.0,10.769166666666669,2010
Singapore,76638.0,9.746666666666666,2011
Singapore,80040.0,11.801666666666664,2012
Singapore,83151.0,11.489166666666668,2013
Singapore,84442.0,10.981666666666667,2014
Singapore,81766.0,9.107499999999998,2015
Slovakia,3143.0,17.852500000000003,1992
Slovakia,3334.0,16.278333333333332,1993
Slovakia,4036.0,15.420000000000003,1994
Slovakia,5141.0,16.558333333333326,1995
Slovakia,5529.0,14.541666666666671,1996
Slovakia,5468.0,13.675000000000002,1997
Slovakia,5871.0,13.486666666666666,1998
Slovakia,5966.0,14.340000000000002,1999
Slovakia,5696.0,15.006666666666668,2000
Slovakia,6020.0,14.323333333333332,2001
Slovakia,6869.0,15.980833333333335,2002
Slovakia,9138.0,14.09666666666667,2003
Slovakia,11177.0,12.574999999999998,2004
Slovakia,12229.0,13.780833333333334,2005
Slovakia,13763.0,0.0,2006
Slovakia,16815.0,0.0,2007
Slovakia,19530.0,11.183333333333335,2008
Slovakia,17299.0,11.590000000000002,2009
Slovakia,17387.0,11.973333333333334,2010
Slovakia,18256.0,10.790000000000001,2012
Slovakia,19226.0,11.992499999999998,2013
Slovakia,19679.0,11.068333333333335,2014
Slovenia,11291.0,32.822500000000005,1995
Slovenia,11346.0,35.092499999999994,1996
Slovenia,11014.0,34.175,1997
Slovenia,11767.0,34.46666666666666,1998
Slovenia,12041.0,32.779999999999994,1999
Slovenia,10783.0,33.67666666666667,2000
Slovenia,10979.0,35.28333333333333,2001
Slovenia,12362.0,29.525000000000002,2002
Slovenia,15568.0,31.380000000000006,2003
Slovenia,18067.0,24.873333333333324,2004
Slovenia,19012.0,28.117500000000003,2005
Slovenia,20634.0,28.989166666666666,2006
Slovenia,24964.0,24.287499999999994,2007
Slovenia,28599.0,21.924166666666665,2008
Slovenia,25872.0,22.392500000000002,2009
Slovenia,24689.0,22.132499999999997,2010
Slovenia,26377.0,23.471666666666664,2011
Slovenia,23820.0,23.311666666666667,2012
Slovenia,24697.0,23.584999999999994,2013
Slovenia,25569.0,20.03083333333333,2014
Slovenia,22036.0,22.0675,2015
South Africa,3908.0,0.6691666666666666,1996
South Africa,3960.0,0.41250000000000003,1997
South Africa,3512.0,0.6416666666666666,1998
South Africa,3424.0,0.9058333333333333,1999
South Africa,3361.0,0.7949999999999999,2000
South Africa,2953.0,1.0358333333333334,2001
South Africa,2769.0,0.5816666666666667,2002
South Africa,4132.0,0.7700000000000001,2003
South Africa,5323.0,1.0525,2004
South Africa,5914.0,1.2741666666666667,2005
South Africa,6166.0,1.4933333333333332,2006
South Africa,6708.0,1.01,2007
South Africa,6573.0,1.1783333333333332,2008
South Africa,6517.0,0.8925,2009
South Africa,8128.0,1.0908333333333333,2010
South Africa,8906.0,0.7758333333333333,2011
South Africa,8347.0,1.1300000000000001,2012
South Africa,7612.0,1.2416666666666667,2013
South Africa,7174.0,1.2566666666666666,2014
South Africa,6403.0,1.0833333333333335,2015
Spain,5009.0,9.5775,1985
Spain,6919.0,9.985833333333334,1986
Spain,8727.0,10.178333333333333,1987
Spain,10250.0,10.606666666666667,1988
Spain,11258.0,10.540833333333333,1989
Spain,14517.0,10.770000000000001,1990
Spain,15574.0,10.153333333333334,1991
Spain,17005.0,9.917499999999999,1992
Spain,14106.0,10.070833333333333,1993
Spain,14223.0,10.360000000000001,1994
Spain,16444.0,10.3175,1995
Spain,17166.0,10.544166666666667,1996
Spain,15738.0,10.943333333333333,1997
Spain,16473.0,10.336666666666668,1998
Spain,16756.0,9.923333333333334,1999
Spain,15538.0,10.184166666666668,2000
Spain,16169.0,9.366666666666667,2001
Spain,17924.0,9.636666666666667,2002
Spain,22701.0,9.707499999999998,2003
Spain,26372.0,9.385833333333334,2004
Spain,28092.0,8.971666666666666,2005
Spain,30246.0,8.3225,2006
Spain,34769.0,8.245833333333332,2007
Spain,37848.0,8.209999999999999,2008
Spain,34470.0,8.168333333333331,2009
Spain,32839.0,7.286666666666666,2010
Spain,34097.0,7.382499999999999,2011
Spain,30146.0,8.073333333333332,2012
Spain,30792.0,8.443333333333332,2013
Spain,31171.0,8.695833333333335,2014
Spain,27108.0,8.115000000000002,2015
Sri Lanka,431.0,46.56000000000001,1985
Sri Lanka,454.0,44.15000000000001,1986
Sri Lanka,834.0,32.975833333333334,1996
Sri Lanka,900.0,39.34166666666666,1997
Sri Lanka,935.0,37.59583333333334,1998
Sri Lanka,920.0,37.10333333333333,1999
Sri Lanka,953.0,35.60750000000001,2000
Sri Lanka,912.0,29.838333333333335,2001
Sri Lanka,951.0,28.284166666666668,2002
Sri Lanka,1077.0,29.39583333333334,2003
Sri Lanka,1580.0,27.394166666666674,2006
Suriname,2706.0,39.23666666666667,1985
Suriname,2731.0,17.665833333333335,1986
Suriname,2951.0,20.974999999999998,1987
Suriname,3418.0,17.47666666666667,1988
Suriname,1560.0,17.676666666666666,1989
Suriname,1114.0,17.840833333333332,1990
Suriname,1235.0,17.955000000000002,1991
Suriname,1093.0,11.496666666666668,1992
Suriname,1782.0,15.21,1995
Suriname,2174.0,7.022500000000001,1996
Suriname,2314.0,9.640833333333333,1997
Suriname,2318.0,8.495833333333334,1998
Suriname,2142.0,18.058333333333334,1999
Suriname,2129.0,10.660833333333333,2000
Suriname,1798.0,18.174166666666668,2001
Suriname,2507.0,17.852500000000003,2002
Suriname,2916.0,20.499999999999996,2003
Suriname,3360.0,16.84166666666667,2004
Suriname,4009.0,17.5975,2005
Suriname,5794.0,24.855,2006
Suriname,6397.0,29.678333333333338,2007
Suriname,7601.0,34.73499999999999,2008
Suriname,8238.0,30.80916666666667,2009
Suriname,9176.0,35.44166666666667,2010
Suriname,9184.0,29.442500000000006,2011
Suriname,10227.0,37.8425,2012
Suriname,10451.0,23.899999999999995,2013
Suriname,10530.0,29.778333333333332,2014
Sweden,22813.0,19.2425,1987
Sweden,25731.0,19.305833333333332,1988
Sweden,26978.0,19.86166666666666,1989
Sweden,32246.0,18.50416666666667,1990
Sweden,33623.0,18.128333333333334,1991
Sweden,34721.0,16.731666666666666,1992
Sweden,25880.0,16.747500000000002,1993
Sweden,27658.0,16.3075,1994
Sweden,32072.0,15.976666666666667,1995
Sweden,34819.0,14.853333333333337,1996
Sweden,31821.0,13.932500000000003,1997
Sweden,31966.0,14.65,1998
Sweden,32328.0,14.386666666666665,1999
Sweden,30896.0,13.54166666666667,2000
Sweden,28429.0,13.957500000000003,2001
Sweden,31175.0,13.559166666666668,2002
Sweden,38997.0,12.784166666666666,2003
Sweden,44831.0,13.117500000000001,2004
Sweden,45563.0,13.718333333333328,2005
Sweden,48977.0,13.396666666666667,2006
Sweden,56531.0,12.282499999999997,2007
Sweden,59155.0,12.973333333333334,2008
Sweden,49070.0,13.366666666666667,2009
Sweden,55352.0,12.211666666666668,2010
Sweden,63380.0,11.814166666666667,2011
Sweden,60776.0,12.3425,2012
Sweden,64133.0,13.183333333333337,2013
Sweden,62956.0,12.420833333333333,2014
Sweden,54629.0,12.441666666666665,2015
Sweden,55594.0,13.884000000000004,2016
Switzerland,51774.0,23.58916666666667,1995
Switzerland,49621.0,23.324166666666667,1996
Switzerland,42923.0,22.230833333333333,1997
Switzerland,43872.0,22.784999999999997,1998
Switzerland,42859.0,20.99833333333333,1999
Switzerland,39952.0,22.183333333333334,2000
Switzerland,40582.0,21.8075,2001
Switzerland,43419.0,22.808333333333337,2002
Switzerland,50639.0,20.221666666666668,2003
Switzerland,56123.0,20.18916666666667,2004
Switzerland,57790.0,20.515833333333333,2005
Switzerland,60536.0,20.13583333333333,2006
Switzerland,66807.0,21.3175,2007
Switzerland,76202.0,19.7925,2008
Switzerland,73529.0,15.01083333333333,2009
Switzerland,78474.0,13.37666666666667,2010
Switzerland,93053.0,14.01833333333333,2011
Switzerland,87951.0,13.782499999999997,2012
Switzerland,89634.0,14.188333333333334,2013
Switzerland,90809.0,13.508333333333335,2014
Switzerland,86068.0,13.721666666666666,2015
Thailand,840.0,6.878333333333334,1985
Thailand,911.0,5.992500000000001,1986
Thailand,1045.0,6.8183333333333325,1987
Thailand,1666.0,7.993333333333332,1990
Thailand,1891.0,7.204999999999999,1991
Thailand,2120.0,6.925,1992
Thailand,2784.0,4.689166666666668,1994
Thailand,3114.0,7.793333333333334,1995
Thailand,3324.0,7.754166666666666,1996
Thailand,2689.0,7.197500000000001,1997
Thailand,2005.0,8.296666666666665,1998
Thailand,2203.0,9.085833333333333,1999
Thailand,2169.0,8.841666666666667,2000
Thailand,2305.0,8.593333333333332,2002
Thailand,2531.0,7.596666666666667,2003
Thailand,2849.0,7.171666666666667,2004
Thailand,3094.0,6.4991666666666665,2005
Thailand,3598.0,5.753333333333335,2006
Thailand,4461.0,6.5950000000000015,2007
Thailand,4921.0,6.515,2008
Thailand,4736.0,6.546666666666667,2009
Thailand,5707.0,6.708333333333332,2010
Thailand,6153.0,6.465833333333335,2011
Thailand,6584.0,6.724166666666664,2012
Thailand,6917.0,6.630000000000002,2013
Thailand,6662.0,6.413333333333334,2014
Thailand,6552.0,6.762500000000002,2015
Thailand,6713.0,7.731999999999999,2016
Trinidad and Tobago,7317.0,2.5141666666666667,1985
Trinidad and Tobago,4516.0,10.260833333333332,1986
Trinidad and Tobago,4449.0,12.961666666666668,1987
Trinidad and Tobago,4104.0,19.062499999999996,1988
Trinidad and Tobago,4040.0,16.513333333333332,1989
Trinidad and Tobago,4656.0,15.531666666666672,1990
Trinidad and Tobago,4817.0,12.794999999999996,1991
Trinidad and Tobago,4803.0,16.199166666666667,1992
Trinidad and Tobago,4066.0,13.460833333333332,1993
Trinidad and Tobago,4254.0,13.283333333333333,1994
Trinidad and Tobago,4637.0,20.24416666666667,1995
Trinidad and Tobago,4982.0,16.363333333333333,1996
Trinidad and Tobago,4937.0,15.7825,1997
Trinidad and Tobago,5175.0,16.33666666666667,1998
Trinidad and Tobago,5803.0,12.11,1999
Trinidad and Tobago,6920.0,16.526666666666664,2000
Trinidad and Tobago,7458.0,17.110833333333332,2001
Trinidad and Tobago,7578.0,13.250833333333333,2002
Trinidad and Tobago,9465.0,13.187499999999998,2003
Trinidad and Tobago,11066.0,15.690000000000003,2004
Trinidad and Tobago,13258.0,12.011666666666668,2005
Trinidad and Tobago,15190.0,11.1575,2006
Trinidad and Tobago,17827.0,11.965000000000002,2007
Trinidad and Tobago,22857.0,14.854166666666666,2008
Trinidad and Tobago,15652.0,10.020000000000001,2009
Trinidad and Tobago,18000.0,12.54166666666667,2010
Trinidad and Tobago,20557.0,11.557500000000003,2011
Turkey,9773.0,1.7741666666666667,2009
Turkey,11525.0,2.6408333333333336,2010
Turkey,12237.0,1.9225,2011
Turkey,12671.0,2.3666666666666667,2012
Turkey,13603.0,2.9516666666666667,2013
Turkey,13170.0,2.5691666666666673,2014
Turkey,11961.0,2.3725,2015
Turkmenistan,815.0,14.4675,1987
Turkmenistan,1029.0,13.5375,1988
Turkmenistan,1003.0,11.277500000000003,1989
Turkmenistan,1036.0,14.334166666666667,1990
Turkmenistan,1014.0,10.578333333333335,1991
Turkmenistan,984.0,9.320833333333333,1992
Turkmenistan,954.0,9.619166666666667,1993
Turkmenistan,748.0,9.743333333333332,1994
Turkmenistan,650.0,7.536666666666668,1995
Turkmenistan,608.0,8.636666666666668,1996
Turkmenistan,612.0,8.414166666666667,1997
Turkmenistan,636.0,11.375000000000002,1998
Turkmenistan,619.0,12.088333333333333,1999
Turkmenistan,721.0,9.344166666666666,2000
Turkmenistan,863.0,11.121666666666668,2001
Turkmenistan,1077.0,9.619166666666667,2002
Turkmenistan,1431.0,8.918333333333335,2003
Turkmenistan,1624.0,9.399999999999999,2004
Turkmenistan,1906.0,11.182500000000003,2005
Turkmenistan,2397.0,11.986666666666666,2006
Turkmenistan,2916.0,8.057500000000001,2007
Turkmenistan,4368.0,9.798333333333334,2008
Turkmenistan,4508.0,3.545,2009
Turkmenistan,4962.0,3.8124999999999996,2010
Turkmenistan,6319.0,2.6358333333333337,2011
Turkmenistan,7498.0,2.5500000000000003,2012
Turkmenistan,8255.0,1.940833333333333,2013
Turkmenistan,9046.0,2.345833333333333,2014
Turkmenistan,7326.0,2.373333333333334,2015
Ukraine,1353.0,24.50333333333333,1987
Ukraine,1571.0,23.893333333333334,1988
Ukraine,1732.0,26.36,1989
Ukraine,1698.0,24.725000000000005,1990
Ukraine,1607.0,24.825833333333335,1991
Ukraine,1525.0,26.87416666666667,1992
Ukraine,1349.0,29.3425,1993
Ukraine,1081.0,32.024166666666666,1994
Ukraine,996.0,33.05583333333333,1995
Ukraine,925.0,33.61833333333333,1996
Ukraine,1046.0,32.972500000000004,1997
Ukraine,879.0,32.512499999999996,1998
Ukraine,666.0,31.338333333333335,1999
Ukraine,663.0,31.432500000000005,2000
Ukraine,812.0,29.011666666666667,2001
Ukraine,920.0,28.67083333333333,2002
Ukraine,1097.0,28.089166666666674,2003
Ukraine,1432.0,25.587500000000002,2004
Ukraine,1917.0,24.765,2005
Ukraine,2418.0,23.56583333333333,2006
Ukraine,3229.0,23.426666666666666,2007
Ukraine,4104.0,22.875,2008
Ukraine,2691.0,23.27166666666666,2009
Ukraine,3141.0,21.922500000000003,2010
Ukraine,3788.0,21.999999999999996,2011
Ukraine,4096.0,22.372500000000006,2012
Ukraine,3299.0,20.875,2014
Ukraine,2256.0,20.393333333333334,2015
United Arab Emirates,42196.0,1.3375000000000001,2005
United Arab Emirates,45110.0,1.3791666666666667,2006
United Arab Emirates,45285.0,1.3325,2007
United Arab Emirates,48457.0,0.9883333333333333,2008
United Arab Emirates,34960.0,0.9775000000000001,2009
United Arab Emirates,36964.0,1.8925,2010
United Kingdom,9231.0,9.704166666666667,1985
United Kingdom,11323.0,9.334166666666667,1986
United Kingdom,13996.0,8.650833333333333,1987
United Kingdom,17072.0,9.545833333333333,1988
United Kingdom,17349.0,8.265833333333335,1989
United Kingdom,20411.0,8.611666666666668,1990
United Kingdom,21201.0,8.233333333333334,1991
United Kingdom,21815.0,8.229166666666666,1992
United Kingdom,19553.0,8.070833333333333,1993
United Kingdom,20927.0,7.896666666666668,1994
United Kingdom,24389.0,7.695,1995
United Kingdom,25609.0,7.36,1996
United Kingdom,28091.0,7.3983333333333325,1997
United Kingdom,29508.0,7.5633333333333335,1998
United Kingdom,29832.0,7.703333333333334,1999
United Kingdom,29358.0,7.2775,2000
United Kingdom,29179.0,7.095,2001
United Kingdom,31630.0,6.892499999999999,2002
United Kingdom,36289.0,6.679166666666666,2003
United Kingdom,42486.0,6.8933333333333335,2004
United Kingdom,44372.0,6.596666666666665,2005
United Kingdom,47163.0,6.514166666666667,2006
United Kingdom,53576.0,6.243333333333333,2007
United Kingdom,50111.0,6.725833333333334,2008
United Kingdom,41074.0,6.500000000000001,2009
United Kingdom,41798.0,6.4508333333333345,2010
United Kingdom,44491.0,6.524166666666666,2011
United Kingdom,44585.0,6.6225,2012
United Kingdom,45594.0,7.076666666666665,2013
United Kingdom,49906.0,6.994166666666666,2014
United Kingdom,47240.0,7.228333333333333,2015
United States,19693.0,15.393333333333338,1985
United States,20588.0,15.970833333333337,1986
United States,21631.0,15.971666666666664,1987
United States,23103.0,15.642500000000004,1988
United States,24654.0,15.203333333333333,1989
United States,26004.0,15.650000000000004,1990
United States,26503.0,15.314166666666665,1991
United States,27760.0,14.814166666666667,1992
United States,28891.0,14.926666666666664,1993
United States,30375.0,14.66916666666667,1994
United States,31518.0,14.42416666666667,1995
United States,32928.0,13.87083333333333,1996
United States,34644.0,13.496666666666664,1997
United States,36164.0,13.37583333333333,1998
United States,38072.0,12.56416666666667,1999
United States,39218.0,12.214999999999998,2000
United States,40018.0,12.351666666666665,2001
United States,40845.0,12.501666666666665,2002
United States,42468.0,12.136666666666665,2003
United States,44867.0,12.241666666666669,2004
United States,47423.0,12.223333333333334,2005
United States,49666.0,12.094166666666668,2006
United States,51585.0,12.426666666666668,2007
United States,52128.0,12.770000000000001,2008
United States,50563.0,12.849166666666667,2009
United States,51989.0,13.240833333333335,2010
United States,53452.0,13.53,2011
United States,55170.0,13.761666666666665,2012
United States,56520.0,13.889166666666666,2013
United States,58531.0,14.277500000000003,2014
United States,60387.0,14.617499999999998,2015
Uruguay,1729.0,14.88416666666667,1985
Uruguay,2132.0,14.372499999999997,1986
Uruguay,2651.0,13.7025,1987
Uruguay,2934.0,13.705,1988
Uruguay,2992.0,16.371666666666666,1989
Uruguay,3281.0,15.055833333333332,1990
Uruguay,5180.0,18.585,1993
Uruguay,5984.0,17.833333333333332,1994
Uruguay,6555.0,19.828333333333333,1995
Uruguay,6914.0,15.660833333333331,1996
Uruguay,8012.0,19.4925,1997
Uruguay,8420.0,22.006666666666664,1998
Uruguay,7903.0,20.30166666666667,1999
Uruguay,7483.0,22.855833333333337,2000
Uruguay,6827.0,19.676666666666666,2001
Uruguay,4439.0,27.640833333333333,2002
Uruguay,3929.0,21.60416666666667,2003
Uruguay,4463.0,21.540833333333335,2004
Uruguay,5655.0,20.10916666666667,2005
Uruguay,6362.0,20.675833333333333,2006
Uruguay,7581.0,22.1925,2007
Uruguay,9793.0,19.544166666666666,2008
Uruguay,10166.0,19.8125,2009
Uruguay,12882.0,21.4525,2010
Uruguay,16264.0,22.029166666666665,2012
Uruguay,18179.0,20.7575,2013
Uruguay,18012.0,20.719999999999995,2014
Uruguay,16696.0,22.50166666666667,2015
Uzbekistan,778.0,10.78,1990
Uzbekistan,788.0,10.348333333333333,1991
Uzbekistan,709.0,9.274166666666666,1992
Uzbekistan,708.0,9.313333333333334,1993
Uzbekistan,674.0,9.237499999999999,1994
Uzbekistan,681.0,9.275,1995
Uzbekistan,703.0,10.421666666666665,1996
Uzbekistan,724.0,9.215,1997
Uzbekistan,719.0,9.025,1998
Uzbekistan,801.0,9.444166666666666,1999
Uzbekistan,632.0,10.025833333333333,2000
Uzbekistan,513.0,9.66,2001
Uzbekistan,428.0,7.94,2002
Uzbekistan,441.0,6.838333333333332,2003
Uzbekistan,516.0,5.669999999999999,2004
Uzbekistan,606.0,5.650833333333332,2005
Uzbekistan,1332.0,5.071666666666666,2009
Uzbekistan,1533.0,5.269166666666668,2010
Uzbekistan,1767.0,5.595,2011
Uzbekistan,1964.0,6.460833333333336,2012
Uzbekistan,2150.0,6.571666666666665,2013
Uzbekistan,2309.0,7.093333333333333,2014
